"","adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","calendar_start_date","calendar_end_date","Year","dengue_total","UUID","source_cat","S_res","T_res"
"61647","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2020-11-01","2020-11-07",2020,34,NA,"PAHO_PLISA","Admin0","Week"
"61648","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2020-11-08","2020-11-14",2020,90,NA,"PAHO_PLISA","Admin0","Week"
"61649","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2020-11-15","2020-11-21",2020,79,NA,"PAHO_PLISA","Admin0","Week"
"61650","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2020-11-22","2020-11-28",2020,139,NA,"PAHO_PLISA","Admin0","Week"
"61651","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2020-11-29","2020-12-05",2020,117,NA,"PAHO_PLISA","Admin0","Week"
"61652","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2020-12-06","2020-12-12",2020,120,NA,"PAHO_PLISA","Admin0","Week"
"61653","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2020-12-13","2020-12-19",2020,121,NA,"PAHO_PLISA","Admin0","Week"
"61654","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2020-12-20","2020-12-26",2020,93,NA,"PAHO_PLISA","Admin0","Week"
"61655","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2020-12-27","2021-01-02",2020,129,NA,"PAHO_PLISA","Admin0","Week"
"61656","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-01-03","2021-01-09",2021,115,NA,"PAHO_PLISA","Admin0","Week"
"61657","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-01-10","2021-01-16",2021,71,NA,"PAHO_PLISA","Admin0","Week"
"61658","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-01-17","2021-01-23",2021,20,NA,"PAHO_PLISA","Admin0","Week"
"61659","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-01-24","2021-01-30",2021,16,NA,"PAHO_PLISA","Admin0","Week"
"61660","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-01-31","2021-02-06",2021,37,NA,"PAHO_PLISA","Admin0","Week"
"61661","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-02-07","2021-02-13",2021,43,NA,"PAHO_PLISA","Admin0","Week"
"61662","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-02-14","2021-02-20",2021,5,NA,"PAHO_PLISA","Admin0","Week"
"61663","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-02-21","2021-02-27",2021,5,NA,"PAHO_PLISA","Admin0","Week"
"61664","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-02-28","2021-03-06",2021,35,NA,"PAHO_PLISA","Admin0","Week"
"61665","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-03-07","2021-03-13",2021,4,NA,"PAHO_PLISA","Admin0","Week"
"61666","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-03-14","2021-03-20",2021,18,NA,"PAHO_PLISA","Admin0","Week"
"61667","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-03-21","2021-03-27",2021,1,NA,"PAHO_PLISA","Admin0","Week"
"61668","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-03-28","2021-04-03",2021,4,NA,"PAHO_PLISA","Admin0","Week"
"61669","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-04-04","2021-04-10",2021,1,NA,"PAHO_PLISA","Admin0","Week"
"61670","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-04-11","2021-04-17",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61671","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-04-18","2021-04-24",2021,1,NA,"PAHO_PLISA","Admin0","Week"
"61672","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-04-25","2021-05-01",2021,1,NA,"PAHO_PLISA","Admin0","Week"
"61673","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-05-02","2021-05-08",2021,2,NA,"PAHO_PLISA","Admin0","Week"
"61674","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-05-09","2021-05-15",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61675","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-05-16","2021-05-22",2021,3,NA,"PAHO_PLISA","Admin0","Week"
"61676","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-05-23","2021-05-29",2021,1,NA,"PAHO_PLISA","Admin0","Week"
"61677","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-05-30","2021-06-05",2021,3,NA,"PAHO_PLISA","Admin0","Week"
"61678","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-06-06","2021-06-12",2021,3,NA,"PAHO_PLISA","Admin0","Week"
"61679","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-06-13","2021-06-19",2021,2,NA,"PAHO_PLISA","Admin0","Week"
"61680","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-06-20","2021-06-26",2021,6,NA,"PAHO_PLISA","Admin0","Week"
"61681","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-06-27","2021-07-03",2021,5,NA,"PAHO_PLISA","Admin0","Week"
"61682","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-07-04","2021-07-10",2021,2,NA,"PAHO_PLISA","Admin0","Week"
"61683","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-07-11","2021-07-17",2021,1,NA,"PAHO_PLISA","Admin0","Week"
"61684","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-07-18","2021-07-24",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61685","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-07-25","2021-07-31",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61686","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-08-01","2021-08-07",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61687","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-08-08","2021-08-14",2021,5,NA,"PAHO_PLISA","Admin0","Week"
"61688","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-08-15","2021-08-21",2021,6,NA,"PAHO_PLISA","Admin0","Week"
"61689","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-08-22","2021-08-28",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61690","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-08-29","2021-09-04",2021,4,NA,"PAHO_PLISA","Admin0","Week"
"61691","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-09-05","2021-09-11",2021,2,NA,"PAHO_PLISA","Admin0","Week"
"61692","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-09-12","2021-09-18",2021,3,NA,"PAHO_PLISA","Admin0","Week"
"61693","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-09-19","2021-09-25",2021,4,NA,"PAHO_PLISA","Admin0","Week"
"61694","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-09-26","2021-10-02",2021,6,NA,"PAHO_PLISA","Admin0","Week"
"61695","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-10-03","2021-10-09",2021,4,NA,"PAHO_PLISA","Admin0","Week"
"61696","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-10-10","2021-10-16",2021,4,NA,"PAHO_PLISA","Admin0","Week"
"61697","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-10-17","2021-10-23",2021,1,NA,"PAHO_PLISA","Admin0","Week"
"61698","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-10-24","2021-10-30",2021,1,NA,"PAHO_PLISA","Admin0","Week"
"61699","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-10-31","2021-11-06",2021,2,NA,"PAHO_PLISA","Admin0","Week"
"61700","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-11-07","2021-11-13",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61701","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-11-14","2021-11-20",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61702","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-11-21","2021-11-27",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61703","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-11-28","2021-12-04",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61704","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-12-05","2021-12-11",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61705","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-12-12","2021-12-18",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61706","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-12-19","2021-12-25",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"61707","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2021-12-26","2022-01-01",2021,1,NA,"PAHO_PLISA","Admin0","Week"
"61708","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-01-02","2022-01-08",2022,1,NA,"PAHO_PLISA","Admin0","Week"
"61709","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-01-09","2022-01-15",2022,2,NA,"PAHO_PLISA","Admin0","Week"
"61710","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-01-16","2022-01-22",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"61711","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-01-23","2022-01-29",2022,1,NA,"PAHO_PLISA","Admin0","Week"
"61712","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-01-30","2022-02-05",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"61713","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-02-06","2022-02-12",2022,2,NA,"PAHO_PLISA","Admin0","Week"
"61714","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-02-13","2022-02-19",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"61715","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-02-20","2022-02-26",2022,3,NA,"PAHO_PLISA","Admin0","Week"
"61716","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-02-27","2022-03-05",2022,3,NA,"PAHO_PLISA","Admin0","Week"
"61717","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-03-06","2022-03-12",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"61718","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-03-13","2022-03-19",2022,1,NA,"PAHO_PLISA","Admin0","Week"
"61719","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-03-20","2022-03-26",2022,1,NA,"PAHO_PLISA","Admin0","Week"
"61720","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-03-27","2022-04-02",2022,1,NA,"PAHO_PLISA","Admin0","Week"
"61721","BARBADOS",NA,NA,"BARBADOS","BRB",24,"BRB","2022-04-03","2022-04-09",2022,0,NA,"PAHO_PLISA","Admin0","Week"
